,모델,Recall,Precision
524,피크 직접분류,0.9743589743589743,0.20185922974767595
525,피크 직접분류,0.9743589743589743,0.20212765957446807
526,피크 직접분류,0.9743589743589743,0.20239680426098536
527,피크 직접분류,0.9743589743589743,0.20266666666666666
528,피크 직접분류,0.9743589743589743,0.20293724966622162
529,피크 직접분류,0.9743589743589743,0.20320855614973263
530,피크 직접분류,0.9743589743589743,0.2034805890227577
531,피크 직접분류,0.9743589743589743,0.2037533512064343
532,피크 직접분류,0.9743589743589743,0.2040268456375839
533,피크 직접분류,0.9743589743589743,0.20430107526881722
534,피크 직접분류,0.9743589743589743,0.20457604306864063
535,피크 직접분류,0.9743589743589743,0.20485175202156333
536,피크 직접분류,0.9743589743589743,0.20512820512820512
537,피크 직접분류,0.9743589743589743,0.20540540540540542
538,피크 직접분류,0.9743589743589743,0.20568335588633288
539,피크 직접분류,0.967948717948718,0.2046070460704607
540,피크 직접분류,0.967948717948718,0.20488466757123475
541,피크 직접분류,0.967948717948718,0.20516304347826086
542,피크 직접분류,0.967948717948718,0.2054421768707483
543,피크 직접분류,0.967948717948718,0.20572207084468666
544,피크 직접분류,0.967948717948718,0.20600272851296045
545,피크 직접분류,0.967948717948718,0.2062841530054645
546,피크 직접분류,0.967948717948718,0.20656634746922026
547,피크 직접분류,0.967948717948718,0.20684931506849316
548,피크 직접분류,0.967948717948718,0.20713305898491083
549,피크 직접분류,0.967948717948718,0.20741758241758243
550,피크 직접분류,0.967948717948718,0.2077028885832187
551,피크 직접분류,0.967948717948718,0.20798898071625344
552,피크 직접분류,0.9615384615384616,0.20689655172413793
553,피크 직접분류,0.9615384615384616,0.20718232044198895
554,피크 직접분류,0.9615384615384616,0.2074688796680498
555,피크 직접분류,0.9615384615384616,0.2077562326869806
556,피크 직접분류,0.9615384615384616,0.20804438280166435
557,피크 직접분류,0.9615384615384616,0.20833333333333334
558,피크 직접분류,0.9615384615384616,0.2086230876216968
559,피크 직접분류,0.9615384615384616,0.20891364902506965
560,피크 직접분류,0.9615384615384616,0.20920502092050208
561,피크 직접분류,0.9615384615384616,0.20949720670391062
562,피크 직접분류,0.9615384615384616,0.2097902097902098
563,피크 직접분류,0.9615384615384616,0.21008403361344538
564,피크 직접분류,0.9615384615384616,0.21037868162692847
565,피크 직접분류,0.9615384615384616,0.21067415730337077
566,피크 직접분류,0.9615384615384616,0.2109704641350211
567,피크 직접분류,0.9615384615384616,0.2112676056338028
568,피크 직접분류,0.9615384615384616,0.21156558533145275
569,피크 직접분류,0.9615384615384616,0.211864406779661
570,피크 직접분류,0.9615384615384616,0.21216407355021216
571,피크 직접분류,0.9615384615384616,0.21246458923512748
572,피크 직접분류,0.9615384615384616,0.2127659574468085
573,피크 직접분류,0.9615384615384616,0.21306818181818182
574,피크 직접분류,0.9615384615384616,0.21337126600284495
575,피크 직접분류,0.9615384615384616,0.21367521367521367
576,피크 직접분류,0.9615384615384616,0.21398002853067047
577,피크 직접분류,0.9615384615384616,0.21428571428571427
578,피크 직접분류,0.9615384615384616,0.2145922746781116
579,피크 직접분류,0.9615384615384616,0.2148997134670487
580,피크 직접분류,0.9615384615384616,0.2152080344332855
581,피크 직접분류,0.9615384615384616,0.21551724137931033
582,피크 직접분류,0.9615384615384616,0.2158273381294964
583,피크 직접분류,0.9615384615384616,0.21613832853025935
584,피크 직접분류,0.9615384615384616,0.21645021645021645
585,피크 직접분류,0.9615384615384616,0.21676300578034682
586,피크 직접분류,0.9615384615384616,0.2170767004341534
587,피크 직접분류,0.9615384615384616,0.21739130434782608
588,피크 직접분류,0.9615384615384616,0.21770682148040638
589,피크 직접분류,0.9615384615384616,0.2180232558139535
590,피크 직접분류,0.9615384615384616,0.2183406113537118
591,피크 직접분류,0.9615384615384616,0.21865889212827988
592,피크 직접분류,0.9615384615384616,0.21897810218978103
593,피크 직접분류,0.9615384615384616,0.21929824561403508
594,피크 직접분류,0.9615384615384616,0.21961932650073207
595,피크 직접분류,0.9615384615384616,0.21994134897360704
596,피크 직접분류,0.9615384615384616,0.22026431718061673
597,피크 직접분류,0.9615384615384616,0.22058823529411764
598,피크 직접분류,0.9615384615384616,0.22091310751104565
599,피크 직접분류,0.9615384615384616,0.22123893805309736
600,피크 직접분류,0.9615384615384616,0.22156573116691286
601,피크 직접분류,0.9615384615384616,0.22189349112426035
602,피크 직접분류,0.9615384615384616,0.2222222222222222
603,피크 직접분류,0.9615384615384616,0.22255192878338279
604,피크 직접분류,0.9615384615384616,0.22288261515601784
605,피크 직접분류,0.9615384615384616,0.22321428571428573
606,피크 직접분류,0.9615384615384616,0.22354694485842028
607,피크 직접분류,0.9615384615384616,0.22388059701492538
608,피크 직접분류,0.9615384615384616,0.2242152466367713
609,피크 직접분류,0.9615384615384616,0.2245508982035928
610,피크 직접분류,0.9615384615384616,0.22488755622188905
611,피크 직접분류,0.9615384615384616,0.22522522522522523
612,피크 직접분류,0.9615384615384616,0.22556390977443608
613,피크 직접분류,0.9615384615384616,0.22590361445783133
614,피크 직접분류,0.9615384615384616,0.22624434389140272
615,피크 직접분류,0.9615384615384616,0.22658610271903323
616,피크 직접분류,0.9615384615384616,0.22692889561270801
617,피크 직접분류,0.9615384615384616,0.22727272727272727
618,피크 직접분류,0.9615384615384616,0.2276176024279211
619,피크 직접분류,0.9615384615384616,0.22796352583586627
620,피크 직접분류,0.9615384615384616,0.228310502283105
621,피크 직접분류,0.9615384615384616,0.22865853658536586
622,피크 직접분류,0.9615384615384616,0.22900763358778625
623,피크 직접분류,0.9615384615384616,0.22935779816513763
624,피크 직접분류,0.9615384615384616,0.22970903522205208
625,피크 직접분류,0.9615384615384616,0.23006134969325154
626,피크 직접분류,0.9615384615384616,0.2304147465437788
627,피크 직접분류,0.9615384615384616,0.23076923076923078
628,피크 직접분류,0.9615384615384616,0.23112480739599384
629,피크 직접분류,0.9615384615384616,0.23148148148148148
630,피크 직접분류,0.9615384615384616,0.23183925811437403
631,피크 직접분류,0.9615384615384616,0.23219814241486067
632,피크 직접분류,0.9615384615384616,0.23255813953488372
633,피크 직접분류,0.9615384615384616,0.2329192546583851
634,피크 직접분류,0.9615384615384616,0.2332814930015552
635,피크 직접분류,0.9615384615384616,0.2336448598130841
636,피크 직접분류,0.9615384615384616,0.23400936037441497
637,피크 직접분류,0.9615384615384616,0.234375
638,피크 직접분류,0.9615384615384616,0.2347417840375587
639,피크 직접분류,0.9615384615384616,0.23510971786833856
640,피크 직접분류,0.9615384615384616,0.2358490566037736
641,피크 직접분류,0.9615384615384616,0.23622047244094488
642,피크 직접분류,0.9615384615384616,0.23659305993690852
643,피크 직접분류,0.9615384615384616,0.23696682464454977
644,피크 직접분류,0.9615384615384616,0.23734177215189872
645,피크 직접분류,0.9615384615384616,0.23771790808240886
646,피크 직접분류,0.9615384615384616,0.23809523809523808
647,피크 직접분류,0.9615384615384616,0.2384737678855326
648,피크 직접분류,0.9615384615384616,0.23885350318471338
649,피크 직접분류,0.9615384615384616,0.23923444976076555
650,피크 직접분류,0.9615384615384616,0.23961661341853036
651,피크 직접분류,0.9615384615384616,0.24
652,피크 직접분류,0.9615384615384616,0.2403846153846154
653,피크 직접분류,0.9615384615384616,0.24077046548956663
654,피크 직접분류,0.9615384615384616,0.24115755627009647
655,피크 직접분류,0.9615384615384616,0.24154589371980675
656,피크 직접분류,0.9615384615384616,0.24193548387096775
657,피크 직접분류,0.9615384615384616,0.24232633279483037
658,피크 직접분류,0.9615384615384616,0.24271844660194175
659,피크 직접분류,0.9615384615384616,0.24311183144246354
660,피크 직접분류,0.9615384615384616,0.2435064935064935
661,피크 직접분류,0.9615384615384616,0.24390243902439024
662,피크 직접분류,0.9615384615384616,0.24429967426710097
663,피크 직접분류,0.9615384615384616,0.24469820554649266
664,피크 직접분류,0.9615384615384616,0.24509803921568626
665,피크 직접분류,0.9615384615384616,0.24549918166939444
666,피크 직접분류,0.9615384615384616,0.2459016393442623
667,피크 직접분류,0.9615384615384616,0.24630541871921183
668,피크 직접분류,0.9615384615384616,0.24671052631578946
669,피크 직접분류,0.9615384615384616,0.2471169686985173
670,피크 직접분류,0.9615384615384616,0.24752475247524752
671,피크 직접분류,0.9615384615384616,0.24793388429752067
672,피크 직접분류,0.9615384615384616,0.24834437086092714
673,피크 직접분류,0.9615384615384616,0.24875621890547264
674,피크 직접분류,0.9615384615384616,0.24916943521594684
675,피크 직접분류,0.9615384615384616,0.24958402662229617
676,피크 직접분류,0.9615384615384616,0.25
677,피크 직접분류,0.9615384615384616,0.25041736227045075
678,피크 직접분류,0.9615384615384616,0.2508361204013378
679,피크 직접분류,0.9615384615384616,0.25125628140703515
680,피크 직접분류,0.9615384615384616,0.2516778523489933
681,피크 직접분류,0.9615384615384616,0.25210084033613445
682,피크 직접분류,0.9615384615384616,0.25252525252525254
683,피크 직접분류,0.9615384615384616,0.25295109612141653
684,피크 직접분류,0.9615384615384616,0.2533783783783784
685,피크 직접분류,0.9615384615384616,0.25380710659898476
686,피크 직접분류,0.9615384615384616,0.2542372881355932
687,피크 직접분류,0.9615384615384616,0.2546689303904924
688,피크 직접분류,0.9615384615384616,0.25510204081632654
689,피크 직접분류,0.9615384615384616,0.2555366269165247
690,피크 직접분류,0.9551282051282052,0.25426621160409557
691,피크 직접분류,0.9551282051282052,0.2547008547008547
692,피크 직접분류,0.9551282051282052,0.2551369863013699
693,피크 직접분류,0.9551282051282052,0.2555746140651801
694,피크 직접분류,0.9551282051282052,0.25601374570446733
695,피크 직접분류,0.9551282051282052,0.25645438898450945
696,피크 직접분류,0.9551282051282052,0.25689655172413794
697,피크 직접분류,0.9551282051282052,0.25734024179620035
698,피크 직접분류,0.9551282051282052,0.2577854671280277
699,피크 직접분류,0.9551282051282052,0.2582322357019064
700,피크 직접분류,0.9551282051282052,0.2586805555555556
701,피크 직접분류,0.9551282051282052,0.2591304347826087
702,피크 직접분류,0.9551282051282052,0.259581881533101
703,피크 직접분류,0.9551282051282052,0.2600349040139616
704,피크 직접분류,0.9551282051282052,0.26048951048951047
705,피크 직접분류,0.9551282051282052,0.2609457092819615
706,피크 직접분류,0.9551282051282052,0.2614035087719298
707,피크 직접분류,0.9551282051282052,0.2618629173989455
708,피크 직접분류,0.9551282051282052,0.2623239436619718
709,피크 직접분류,0.9551282051282052,0.26278659611992944
710,피크 직접분류,0.9487179487179487,0.26148409893992935
711,피크 직접분류,0.9487179487179487,0.26194690265486725
712,피크 직접분류,0.9487179487179487,0.2624113475177305
713,피크 직접분류,0.9487179487179487,0.26287744227353466
714,피크 직접분류,0.9487179487179487,0.26334519572953735
715,피크 직접분류,0.9487179487179487,0.2638146167557932
716,피크 직접분류,0.9487179487179487,0.2642857142857143
717,피크 직접분류,0.9487179487179487,0.26475849731663686
718,피크 직접분류,0.9487179487179487,0.26523297491039427
719,피크 직접분류,0.9487179487179487,0.26570915619389585
720,피크 직접분류,0.9487179487179487,0.26618705035971224
721,피크 직접분류,0.9487179487179487,0.26666666666666666
722,피크 직접분류,0.9487179487179487,0.26714801444043323
723,피크 직접분류,0.9487179487179487,0.26763110307414106
724,피크 직접분류,0.9487179487179487,0.26811594202898553
725,피크 직접분류,0.9487179487179487,0.26860254083484575
726,피크 직접분류,0.9487179487179487,0.2690909090909091
727,피크 직접분류,0.9487179487179487,0.26958105646630237
728,피크 직접분류,0.9487179487179487,0.27007299270072993
729,피크 직접분류,0.9487179487179487,0.27056672760511885
730,피크 직접분류,0.9487179487179487,0.27106227106227104
731,피크 직접분류,0.9487179487179487,0.27155963302752295
732,피크 직접분류,0.9487179487179487,0.27205882352941174
733,피크 직접분류,0.9487179487179487,0.27255985267034993
734,피크 직접분류,0.9487179487179487,0.2730627306273063
735,피크 직접분류,0.9487179487179487,0.2735674676524954
736,피크 직접분류,0.9487179487179487,0.2740740740740741
737,피크 직접분류,0.9487179487179487,0.274582560296846
738,피크 직접분류,0.9487179487179487,0.275092936802974
739,피크 직접분류,0.9487179487179487,0.2756052141527002
740,피크 직접분류,0.9487179487179487,0.27611940298507465
741,피크 직접분류,0.9487179487179487,0.2766355140186916
742,피크 직접분류,0.9487179487179487,0.27715355805243447
743,피크 직접분류,0.9487179487179487,0.2776735459662289
744,피크 직접분류,0.9487179487179487,0.2781954887218045
745,피크 직접분류,0.9487179487179487,0.2787193973634652
746,피크 직접분류,0.9487179487179487,0.2792452830188679
747,피크 직접분류,0.9487179487179487,0.27977315689981097
748,피크 직접분류,0.9487179487179487,0.2803030303030303
749,피크 직접분류,0.9487179487179487,0.2808349146110057
750,피크 직접분류,0.9487179487179487,0.2813688212927757
751,피크 직접분류,0.9487179487179487,0.2819047619047619
752,피크 직접분류,0.9487179487179487,0.2824427480916031
753,피크 직접분류,0.9487179487179487,0.2829827915869981
754,피크 직접분류,0.9487179487179487,0.2835249042145594
755,피크 직접분류,0.9487179487179487,0.2840690978886756
756,피크 직접분류,0.9487179487179487,0.2846153846153846
757,피크 직접분류,0.9487179487179487,0.28516377649325625
758,피크 직접분류,0.9487179487179487,0.2857142857142857
759,피크 직접분류,0.9487179487179487,0.2862669245647969
760,피크 직접분류,0.9487179487179487,0.2868217054263566
761,피크 직접분류,0.9487179487179487,0.287378640776699
762,피크 직접분류,0.9487179487179487,0.28793774319066145
763,피크 직접분류,0.9487179487179487,0.2884990253411306
764,피크 직접분류,0.9487179487179487,0.2890625
765,피크 직접분류,0.9487179487179487,0.2896281800391389
766,피크 직접분류,0.9487179487179487,0.2901960784313726
767,피크 직접분류,0.9487179487179487,0.2907662082514735
768,피크 직접분류,0.9423076923076923,0.28937007874015747
769,피크 직접분류,0.9423076923076923,0.28994082840236685
770,피크 직접분류,0.9423076923076923,0.29051383399209485
771,피크 직접분류,0.9423076923076923,0.29108910891089107
772,피크 직접분류,0.9423076923076923,0.2916666666666667
773,피크 직접분류,0.9423076923076923,0.2922465208747515
774,피크 직접분류,0.9423076923076923,0.29282868525896416
775,피크 직접분류,0.9423076923076923,0.2934131736526946
776,피크 직접분류,0.9423076923076923,0.294
777,피크 직접분류,0.9423076923076923,0.29458917835671344
778,피크 직접분류,0.9423076923076923,0.29518072289156627
779,피크 직접분류,0.9423076923076923,0.29577464788732394
780,피크 직접분류,0.9423076923076923,0.2963709677419355
781,피크 직접분류,0.9423076923076923,0.296969696969697
782,피크 직접분류,0.9423076923076923,0.2975708502024291
783,피크 직접분류,0.9423076923076923,0.29817444219066935
784,피크 직접분류,0.9423076923076923,0.29878048780487804
785,피크 직접분류,0.9423076923076923,0.29938900203665986
786,피크 직접분류,0.9423076923076923,0.3
787,피크 직접분류,0.9423076923076923,0.3006134969325153
788,피크 직접분류,0.9423076923076923,0.3012295081967213
789,피크 직접분류,0.9423076923076923,0.30184804928131415
790,피크 직접분류,0.9423076923076923,0.30246913580246915
791,피크 직접분류,0.9423076923076923,0.3030927835051546
792,피크 직접분류,0.9423076923076923,0.3037190082644628
793,피크 직접분류,0.9358974358974359,0.3022774327122153
794,피크 직접분류,0.9358974358974359,0.3029045643153527
795,피크 직접분류,0.9358974358974359,0.30353430353430355
796,피크 직접분류,0.9358974358974359,0.30416666666666664
797,피크 직접분류,0.9358974358974359,0.3048016701461378
798,피크 직접분류,0.9358974358974359,0.3054393305439331
799,피크 직접분류,0.9358974358974359,0.3060796645702306
800,피크 직접분류,0.9358974358974359,0.3067226890756303
801,피크 직접분류,0.9358974358974359,0.30736842105263157
802,피크 직접분류,0.9358974358974359,0.3080168776371308
803,피크 직접분류,0.9358974358974359,0.3086680761099366
804,피크 직접분류,0.9358974358974359,0.3093220338983051
805,피크 직접분류,0.9358974358974359,0.3099787685774947
806,피크 직접분류,0.9358974358974359,0.31063829787234043
807,피크 직접분류,0.9358974358974359,0.31130063965884863
808,피크 직접분류,0.9358974358974359,0.31196581196581197
809,피크 직접분류,0.9358974358974359,0.31263383297644537
810,피크 직접분류,0.9358974358974359,0.3133047210300429
811,피크 직접분류,0.9358974358974359,0.3139784946236559
812,피크 직접분류,0.9358974358974359,0.3146551724137931
813,피크 직접분류,0.9358974358974359,0.31533477321814257
814,피크 직접분류,0.9358974358974359,0.31601731601731603
815,피크 직접분류,0.9358974358974359,0.31670281995661603
816,피크 직접분류,0.9358974358974359,0.3173913043478261
817,피크 직접분류,0.9358974358974359,0.31808278867102396
818,피크 직접분류,0.9358974358974359,0.31877729257641924
819,피크 직접분류,0.9358974358974359,0.31947483588621445
820,피크 직접분류,0.9358974358974359,0.3201754385964912
821,피크 직접분류,0.9358974358974359,0.3208791208791209
822,피크 직접분류,0.9358974358974359,0.32158590308370044
823,피크 직접분류,0.9294871794871795,0.3200883002207506
824,피크 직접분류,0.9294871794871795,0.32079646017699115
825,피크 직접분류,0.9294871794871795,0.3215077605321508
826,피크 직접분류,0.9294871794871795,0.32222222222222224
827,피크 직접분류,0.9294871794871795,0.32293986636971045
828,피크 직접분류,0.9294871794871795,0.3236607142857143
829,피크 직접분류,0.9294871794871795,0.3243847874720358
830,피크 직접분류,0.9294871794871795,0.3251121076233184
831,피크 직접분류,0.9294871794871795,0.3258426966292135
832,피크 직접분류,0.9294871794871795,0.32657657657657657
833,피크 직접분류,0.9294871794871795,0.327313769751693
834,피크 직접분류,0.9294871794871795,0.32805429864253394
835,피크 직접분류,0.9294871794871795,0.3287981859410431
836,피크 직접분류,0.9230769230769231,0.32727272727272727
837,피크 직접분류,0.9230769230769231,0.32801822323462415
838,피크 직접분류,0.9230769230769231,0.3287671232876712
839,피크 직접분류,0.9230769230769231,0.3295194508009153
840,피크 직접분류,0.9230769230769231,0.3302752293577982
841,피크 직접분류,0.9230769230769231,0.3310344827586207
842,피크 직접분류,0.9230769230769231,0.3317972350230415
843,피크 직접분류,0.9230769230769231,0.3325635103926097
844,피크 직접분류,0.9230769230769231,0.3333333333333333
845,피크 직접분류,0.9230769230769231,0.33410672853828305
846,피크 직접분류,0.9230769230769231,0.33488372093023255
847,피크 직접분류,0.9230769230769231,0.3356643356643357
848,피크 직접분류,0.9230769230769231,0.3364485981308411
849,피크 직접분류,0.9230769230769231,0.3372365339578454
850,피크 직접분류,0.9230769230769231,0.3380281690140845
851,피크 직접분류,0.9166666666666666,0.33647058823529413
852,피크 직접분류,0.9166666666666666,0.33726415094339623
853,피크 직접분류,0.9166666666666666,0.3380614657210402
854,피크 직접분류,0.9166666666666666,0.33886255924170616
855,피크 직접분류,0.9166666666666666,0.33966745843230406
856,피크 직접분류,0.9166666666666666,0.3404761904761905
857,피크 직접분류,0.9166666666666666,0.3412887828162291
858,피크 직접분류,0.9166666666666666,0.34210526315789475
859,피크 직접분류,0.9166666666666666,0.34292565947242204
860,피크 직접분류,0.9166666666666666,0.34375
861,피크 직접분류,0.9166666666666666,0.344578313253012
862,피크 직접분류,0.9166666666666666,0.34541062801932365
863,피크 직접분류,0.9166666666666666,0.34624697336561744
864,피크 직접분류,0.9166666666666666,0.3470873786407767
865,피크 직접분류,0.9166666666666666,0.34793187347931875
866,피크 직접분류,0.9166666666666666,0.348780487804878
867,피크 직접분류,0.9166666666666666,0.34963325183374083
868,피크 직접분류,0.9166666666666666,0.35049019607843135
869,피크 직접분류,0.9166666666666666,0.35135135135135137
870,피크 직접분류,0.9166666666666666,0.3522167487684729
871,피크 직접분류,0.9166666666666666,0.3530864197530864
872,피크 직접분류,0.9166666666666666,0.35396039603960394
873,피크 직접분류,0.9166666666666666,0.3548387096774194
874,피크 직접분류,0.9166666666666666,0.35572139303482586
875,피크 직접분류,0.9166666666666666,0.3566084788029925
876,피크 직접분류,0.9166666666666666,0.3575
877,피크 직접분류,0.9166666666666666,0.3583959899749373
878,피크 직접분류,0.9166666666666666,0.3592964824120603
879,피크 직접분류,0.9166666666666666,0.3602015113350126
880,피크 직접분류,0.9166666666666666,0.3611111111111111
881,피크 직접분류,0.9166666666666666,0.3620253164556962
882,피크 직접분류,0.9166666666666666,0.3629441624365482
883,피크 직접분류,0.9166666666666666,0.3638676844783715
884,피크 직접분류,0.9166666666666666,0.3647959183673469
885,피크 직접분류,0.9166666666666666,0.3657289002557545
886,피크 직접분류,0.9166666666666666,0.36666666666666664
887,피크 직접분류,0.9102564102564102,0.36503856041131105
888,피크 직접분류,0.9102564102564102,0.36597938144329895
889,피크 직접분류,0.9038461538461539,0.3643410852713178
890,피크 직접분류,0.9038461538461539,0.36528497409326427
891,피크 직접분류,0.9038461538461539,0.36623376623376624
892,피크 직접분류,0.9038461538461539,0.3671875
893,피크 직접분류,0.9038461538461539,0.3681462140992167
894,피크 직접분류,0.8974358974358975,0.36649214659685864
895,피크 직접분류,0.8974358974358975,0.3674540682414698
896,피크 직접분류,0.8974358974358975,0.3684210526315789
897,피크 직접분류,0.8974358974358975,0.36939313984168864
898,피크 직접분류,0.8910256410256411,0.36772486772486773
899,피크 직접분류,0.8910256410256411,0.3687002652519894
900,피크 직접분류,0.8910256410256411,0.3696808510638298
901,피크 직접분류,0.8910256410256411,0.37066666666666664
902,피크 직접분류,0.8910256410256411,0.3716577540106952
903,피크 직접분류,0.8910256410256411,0.3726541554959786
904,피크 직접분류,0.8910256410256411,0.3736559139784946
905,피크 직접분류,0.8910256410256411,0.3746630727762803
906,피크 직접분류,0.8910256410256411,0.37567567567567567
907,피크 직접분류,0.8910256410256411,0.37669376693766937
908,피크 직접분류,0.8910256410256411,0.37771739130434784
909,피크 직접분류,0.8910256410256411,0.3787465940054496
910,피크 직접분류,0.8910256410256411,0.3797814207650273
911,피크 직접분류,0.8910256410256411,0.38082191780821917
912,피크 직접분류,0.8910256410256411,0.38186813186813184
913,피크 직접분류,0.8910256410256411,0.38292011019283745
914,피크 직접분류,0.8910256410256411,0.3839779005524862
915,피크 직접분류,0.8910256410256411,0.3850415512465374
916,피크 직접분류,0.8910256410256411,0.3861111111111111
917,피크 직접분류,0.8910256410256411,0.3871866295264624
918,피크 직접분류,0.8910256410256411,0.388268156424581
919,피크 직접분류,0.8910256410256411,0.38935574229691877
920,피크 직접분류,0.8910256410256411,0.3904494382022472
921,피크 직접분류,0.8910256410256411,0.39154929577464787
922,피크 직접분류,0.8910256410256411,0.3926553672316384
923,피크 직접분류,0.8910256410256411,0.3937677053824363
924,피크 직접분류,0.8910256410256411,0.39488636363636365
925,피크 직접분류,0.8910256410256411,0.396011396011396
926,피크 직접분류,0.8910256410256411,0.39714285714285713
927,피크 직접분류,0.8910256410256411,0.3982808022922636
928,피크 직접분류,0.8910256410256411,0.3994252873563218
929,피크 직접분류,0.8910256410256411,0.40057636887608067
930,피크 직접분류,0.8910256410256411,0.40173410404624277
931,피크 직접분류,0.8846153846153846,0.4
932,피크 직접분류,0.8846153846153846,0.4011627906976744
933,피크 직접분류,0.8782051282051282,0.39941690962099125
934,피크 직접분류,0.8782051282051282,0.40058479532163743
935,피크 직접분류,0.8782051282051282,0.40175953079178883
936,피크 직접분류,0.8782051282051282,0.40294117647058825
937,피크 직접분류,0.8782051282051282,0.40412979351032446
938,피크 직접분류,0.8782051282051282,0.40532544378698226
939,피크 직접분류,0.8782051282051282,0.4065281899109792
940,피크 직접분류,0.8782051282051282,0.40773809523809523
941,피크 직접분류,0.8782051282051282,0.408955223880597
942,피크 직접분류,0.8782051282051282,0.4101796407185629
943,피크 직접분류,0.8782051282051282,0.4114114114114114
944,피크 직접분류,0.8782051282051282,0.4126506024096386
945,피크 직접분류,0.8782051282051282,0.41389728096676737
946,피크 직접분류,0.8782051282051282,0.41515151515151516
947,피크 직접분류,0.8782051282051282,0.41641337386018235
948,피크 직접분류,0.8782051282051282,0.4176829268292683
949,피크 직접분류,0.8782051282051282,0.41896024464831805
950,피크 직접분류,0.8717948717948718,0.4171779141104294
951,피크 직접분류,0.8717948717948718,0.41846153846153844
952,피크 직접분류,0.8717948717948718,0.41975308641975306
953,피크 직접분류,0.8717948717948718,0.42105263157894735
954,피크 직접분류,0.8717948717948718,0.422360248447205
955,피크 직접분류,0.8717948717948718,0.4236760124610592
956,피크 직접분류,0.8717948717948718,0.425
957,피크 직접분류,0.8717948717948718,0.4263322884012539
958,피크 직접분류,0.8717948717948718,0.4276729559748428
959,피크 직접분류,0.8717948717948718,0.42902208201892744
960,피크 직접분류,0.8717948717948718,0.43037974683544306
961,피크 직접분류,0.8717948717948718,0.43174603174603177
962,피크 직접분류,0.8653846153846154,0.4299363057324841
963,피크 직접분류,0.8653846153846154,0.43130990415335463
964,피크 직접분류,0.8589743589743589,0.42948717948717946
965,피크 직접분류,0.8589743589743589,0.43086816720257237
966,피크 직접분류,0.8589743589743589,0.432258064516129
967,피크 직접분류,0.8589743589743589,0.4336569579288026
968,피크 직접분류,0.8525641025641025,0.4318181818181818
969,피크 직접분류,0.8525641025641025,0.43322475570032576
970,피크 직접분류,0.8525641025641025,0.434640522875817
971,피크 직접분류,0.8525641025641025,0.4360655737704918
972,피크 직접분류,0.8525641025641025,0.4375
973,피크 직접분류,0.8525641025641025,0.4389438943894389
974,피크 직접분류,0.8525641025641025,0.44039735099337746
975,피크 직접분류,0.8525641025641025,0.4418604651162791
976,피크 직접분류,0.8525641025641025,0.44333333333333336
977,피크 직접분류,0.8525641025641025,0.44481605351170567
978,피크 직접분류,0.8461538461538461,0.4429530201342282
979,피크 직접분류,0.8461538461538461,0.4444444444444444
980,피크 직접분류,0.8397435897435898,0.44256756756756754
981,피크 직접분류,0.8397435897435898,0.4440677966101695
982,피크 직접분류,0.8333333333333334,0.4421768707482993
983,피크 직접분류,0.8333333333333334,0.44368600682593856
984,피크 직접분류,0.8333333333333334,0.4452054794520548
985,피크 직접분류,0.8333333333333334,0.44673539518900346
986,피크 직접분류,0.8333333333333334,0.4482758620689655
987,피크 직접분류,0.8333333333333334,0.44982698961937717
988,피크 직접분류,0.8269230769230769,0.4479166666666667
989,피크 직접분류,0.8269230769230769,0.44947735191637633
990,피크 직접분류,0.8269230769230769,0.45104895104895104
991,피크 직접분류,0.8269230769230769,0.45263157894736844
992,피크 직접분류,0.8269230769230769,0.45422535211267606
993,피크 직접분류,0.8269230769230769,0.4558303886925795
994,피크 직접분류,0.8269230769230769,0.4574468085106383
995,피크 직접분류,0.8269230769230769,0.45907473309608543
996,피크 직접분류,0.8269230769230769,0.4607142857142857
997,피크 직접분류,0.8269230769230769,0.46236559139784944
998,피크 직접분류,0.8269230769230769,0.46402877697841727
999,피크 직접분류,0.8269230769230769,0.4657039711191336
1000,피크 직접분류,0.8269230769230769,0.4673913043478261
1001,피크 직접분류,0.8205128205128205,0.46545454545454545
1002,피크 직접분류,0.8205128205128205,0.46715328467153283
1003,피크 직접분류,0.8205128205128205,0.46886446886446886
1004,피크 직접분류,0.8205128205128205,0.47058823529411764
1005,피크 직접분류,0.8205128205128205,0.47232472324723246
1006,피크 직접분류,0.8205128205128205,0.4740740740740741
1007,피크 직접분류,0.8205128205128205,0.4758364312267658
1008,피크 직접분류,0.8205128205128205,0.47761194029850745
1009,피크 직접분류,0.8205128205128205,0.4794007490636704
1010,피크 직접분류,0.8205128205128205,0.48120300751879697
1011,피크 직접분류,0.8141025641025641,0.47924528301886793
1012,피크 직접분류,0.8141025641025641,0.4810606060606061
1013,피크 직접분류,0.8076923076923077,0.4790874524714829
1014,피크 직접분류,0.8076923076923077,0.48091603053435117
1015,피크 직접분류,0.8076923076923077,0.4827586206896552
1016,피크 직접분류,0.8012820512820513,0.4807692307692308
1017,피크 직접분류,0.8012820512820513,0.4826254826254826
1018,피크 직접분류,0.8012820512820513,0.4844961240310077
1019,피크 직접분류,0.8012820512820513,0.48638132295719844
1020,피크 직접분류,0.8012820512820513,0.48828125
1021,피크 직접분류,0.8012820512820513,0.49019607843137253
1022,피크 직접분류,0.8012820512820513,0.4921259842519685
1023,피크 직접분류,0.7948717948717948,0.4901185770750988
1024,피크 직접분류,0.7884615384615384,0.4880952380952381
